time,Ampl
0.0117,1.18495
0.0117001,1.18458
0.0117002,1.1842
0.0117003,1.18383
0.0117004,1.18345
0.0117005,1.18308
0.0117006,1.1827
0.0117007,1.18245
0.0117008,1.1822
0.0117009,1.18195
0.011701,1.1817
0.0117011,1.18145
0.0117012,1.18133
0.0117013,1.18108
0.0117014,1.18095
0.0117015,1.18083
0.0117016,1.1807
0.0117017,1.1807
0.0117018,1.18058
0.0117019,1.18045
0.011702,1.18045
0.0117021,1.18045
0.0117022,1.18033
0.0117023,1.18033
0.0117024,1.1802
0.0117025,1.1802
0.0117026,1.1802
0.0117027,1.18008
0.0117028,1.18008
0.0117029,1.18008
0.011703,1.17995
0.0117031,1.17995
0.0117032,1.17995
0.0117033,1.18008
0.0117034,1.18008
0.0117035,1.1802
0.0117036,1.1802
0.0117037,1.18033
0.0117038,1.18045
0.0117039,1.18058
0.011704,1.1807
0.0117041,1.18083
0.0117042,1.18095
0.0117043,1.1812
0.0117044,1.18133
0.0117045,1.18145
0.0117046,1.18158
0.0117047,1.1817
0.0117048,1.1817
0.0117049,1.1817
0.011705,1.1817
0.0117051,1.1817
0.0117052,1.18158
0.0117053,1.18145
0.0117054,1.18133
0.0117055,1.1812
0.0117056,1.18095
0.0117057,1.1807
0.0117058,1.18045
0.0117059,1.1802
0.011706,1.17983
0.0117061,1.17958
0.0117062,1.17933
0.0117063,1.17908
0.0117064,1.17883
0.0117065,1.17858
0.0117066,1.17845
0.0117067,1.1782
0.0117068,1.17808
0.0117069,1.17808
0.011707,1.17808
0.0117071,1.17808
0.0117072,1.17808
0.0117073,1.1782
0.0117074,1.17833
0.0117075,1.17845
0.0117076,1.17845
0.0117077,1.17858
0.0117078,1.1787
0.0117079,1.17895
0.011708,1.17908
0.0117081,1.1792
0.0117082,1.1792
0.0117083,1.17933
0.0117084,1.17945
0.0117085,1.17945
0.0117086,1.17945
0.0117087,1.17933
0.0117088,1.1792
0.0117089,1.17908
0.011709,1.17883
0.0117091,1.17858
0.0117092,1.17833
0.0117093,1.17808
0.0117094,1.1777
0.0117095,1.17745
0.0117096,1.17708
0.0117097,1.17683
0.0117098,1.17658
0.0117099,1.1762
0.01171,1.17608
0.0117101,1.17583
0.0117102,1.1757
0.0117103,1.1757
0.0117104,1.1757
0.0117105,1.1757
0.0117106,1.17595
0.0117107,1.1762
0.0117108,1.17645
0.0117109,1.17683
0.011711,1.1772
0.0117111,1.17758
0.0117112,1.17808
0.0117113,1.17858
0.0117114,1.17895
0.0117115,1.17945
0.0117116,1.17983
0.0117117,1.1802
0.0117118,1.18058
0.0117119,1.18083
0.011712,1.18108
0.0117121,1.1812
0.0117122,1.1812
0.0117123,1.1812
0.0117124,1.18095
0.0117125,1.18083
0.0117126,1.18045
0.0117127,1.1802
0.0117128,1.1797
0.0117129,1.17933
0.011713,1.17883
0.0117131,1.17833
0.0117132,1.17783
0.0117133,1.17733
0.0117134,1.1767
0.0117135,1.1762
0.0117136,1.1757
0.0117137,1.17533
0.0117138,1.17483
0.0117139,1.17445
0.011714,1.1742
0.0117141,1.17395
0.0117142,1.17383
0.0117143,1.17383
0.0117144,1.17383
0.0117145,1.17383
0.0117146,1.17395
0.0117147,1.17408
0.0117148,1.17433
0.0117149,1.17458
0.011715,1.17495
0.0117151,1.17533
0.0117152,1.17583
0.0117153,1.17633
0.0117154,1.17695
0.0117155,1.17758
0.0117156,1.1782
0.0117157,1.17883
0.0117158,1.17933
0.0117159,1.17995
0.011716,1.18058
0.0117161,1.18108
0.0117162,1.18158
0.0117163,1.18208
0.0117164,1.18258
0.0117165,1.18295
0.0117166,1.18333
0.0117167,1.1837
0.0117168,1.18395
0.0117169,1.1842
0.011717,1.18433
0.0117171,1.18445
0.0117172,1.18445
0.0117173,1.18445
0.0117174,1.18433
0.0117175,1.18433
0.0117176,1.1842
0.0117177,1.18395
0.0117178,1.18383
0.0117179,1.18358
0.011718,1.18333
0.0117181,1.18308
0.0117182,1.18283
0.0117183,1.18245
0.0117184,1.1822
0.0117185,1.18183
0.0117186,1.18158
0.0117187,1.1812
0.0117188,1.18083
0.0117189,1.18045
0.011719,1.18008
0.0117191,1.1797
0.0117192,1.17933
0.0117193,1.17895
0.0117194,1.17858
0.0117195,1.17808
0.0117196,1.17758
0.0117197,1.1772
0.0117198,1.1767
0.0117199,1.17633
0.01172,1.17595
0.0117201,1.17558
0.0117202,1.1752
0.0117203,1.17495
0.0117204,1.17458
0.0117205,1.17433
0.0117206,1.17408
0.0117207,1.17395
0.0117208,1.17383
0.0117209,1.1737
0.011721,1.1737
0.0117211,1.1737
0.0117212,1.1737
0.0117213,1.17383
0.0117214,1.17395
0.0117215,1.17408
0.0117216,1.1742
0.0117217,1.17445
0.0117218,1.17458
0.0117219,1.1747
0.011722,1.17495
0.0117221,1.17508
0.0117222,1.17533
0.0117223,1.17558
0.0117224,1.1757
0.0117225,1.17595
0.0117226,1.1762
0.0117227,1.17658
0.0117228,1.17683
0.0117229,1.17708
0.011723,1.17733
0.0117231,1.1777
0.0117232,1.17795
0.0117233,1.17833
0.0117234,1.17883
0.0117235,1.1792
0.0117236,1.1797
0.0117237,1.1802
0.0117238,1.18083
0.0117239,1.18145
0.011724,1.18208
0.0117241,1.1827
0.0117242,1.1832
0.0117243,1.18383
0.0117244,1.18433
0.0117245,1.1847
0.0117246,1.18508
0.0117247,1.18545
0.0117248,1.1857
0.0117249,1.18583
0.011725,1.18595
0.0117251,1.18608
0.0117252,1.18595
0.0117253,1.18583
0.0117254,1.18558
0.0117255,1.18533
0.0117256,1.18483
0.0117257,1.18445
0.0117258,1.18395
0.0117259,1.18333
0.011726,1.18283
0.0117261,1.18233
0.0117262,1.18183
0.0117263,1.18133
0.0117264,1.18095
0.0117265,1.18058
0.0117266,1.1802
0.0117267,1.17995
0.0117268,1.17983
0.0117269,1.17958
0.011727,1.17958
0.0117271,1.17958
0.0117272,1.17958
0.0117273,1.1797
0.0117274,1.17995
0.0117275,1.1802
0.0117276,1.18058
0.0117277,1.18095
0.0117278,1.18133
0.0117279,1.1817
0.011728,1.18208
0.0117281,1.18245
0.0117282,1.18283
0.0117283,1.1832
0.0117284,1.18358
0.0117285,1.18395
0.0117286,1.1842
0.0117287,1.18458
0.0117288,1.1847
0.0117289,1.18495
0.011729,1.18508
0.0117291,1.1852
0.0117292,1.1852
0.0117293,1.18508
0.0117294,1.18495
0.0117295,1.1847
0.0117296,1.18445
0.0117297,1.1842
0.0117298,1.18383
0.0117299,1.18333
0.01173,1.18295
0.0117301,1.18245
0.0117302,1.18195
0.0117303,1.18145
0.0117304,1.18083
0.0117305,1.18033
0.0117306,1.17983
0.0117307,1.17933
0.0117308,1.17883
0.0117309,1.17833
0.011731,1.17795
0.0117311,1.17758
0.0117312,1.1772
0.0117313,1.17695
0.0117314,1.1767
0.0117315,1.17658
0.0117316,1.17645
0.0117317,1.17633
0.0117318,1.1762
0.0117319,1.17608
0.011732,1.17608
0.0117321,1.17595
0.0117322,1.17595
0.0117323,1.17583
0.0117324,1.17583
0.0117325,1.1757
0.0117326,1.1757
0.0117327,1.1757
0.0117328,1.17558
0.0117329,1.17558
0.011733,1.17545
0.0117331,1.17545
0.0117332,1.17545
0.0117333,1.17545
0.0117334,1.17545
0.0117335,1.17558
0.0117336,1.1757
0.0117337,1.17595
0.0117338,1.1762
0.0117339,1.17658
0.011734,1.17695
0.0117341,1.17733
0.0117342,1.17783
0.0117343,1.17833
0.0117344,1.17883
0.0117345,1.17933
0.0117346,1.17983
0.0117347,1.18045
0.0117348,1.18095
0.0117349,1.18145
0.011735,1.18208
0.0117351,1.18258
0.0117352,1.18308
0.0117353,1.18358
0.0117354,1.18395
0.0117355,1.18433
0.0117356,1.18458
0.0117357,1.18483
0.0117358,1.18508
0.0117359,1.18533
0.011736,1.18545
0.0117361,1.18558
0.0117362,1.18558
0.0117363,1.18558
0.0117364,1.18545
0.0117365,1.18533
0.0117366,1.18508
0.0117367,1.18483
0.0117368,1.18445
0.0117369,1.18395
0.011737,1.18345
0.0117371,1.18283
0.0117372,1.1822
0.0117373,1.18158
0.0117374,1.18083
0.0117375,1.18008
0.0117376,1.1792
0.0117377,1.17833
0.0117378,1.17745
0.0117379,1.17658
0.011738,1.1757
0.0117381,1.17483
0.0117382,1.17408
0.0117383,1.17333
0.0117384,1.1727
0.0117385,1.17208
0.0117386,1.17158
0.0117387,1.17121
0.0117388,1.17096
0.0117389,1.17083
0.011739,1.17083
0.0117391,1.17096
0.0117392,1.17121
0.0117393,1.17158
0.0117394,1.17208
0.0117395,1.1727
0.0117396,1.17333
0.0117397,1.17408
0.0117398,1.17495
0.0117399,1.17583
0.01174,1.1767
0.0117401,1.17758
0.0117402,1.17845
0.0117403,1.17933
0.0117404,1.18008
0.0117405,1.18083
0.0117406,1.18145
0.0117407,1.18195
0.0117408,1.18245
0.0117409,1.1827
0.011741,1.18295
0.0117411,1.18308
0.0117412,1.18308
0.0117413,1.18295
0.0117414,1.1827
0.0117415,1.18233
0.0117416,1.18195
0.0117417,1.18133
0.0117418,1.18083
0.0117419,1.1802
0.011742,1.17958
0.0117421,1.17883
0.0117422,1.1782
0.0117423,1.17758
0.0117424,1.17708
0.0117425,1.17645
0.0117426,1.17595
0.0117427,1.17558
0.0117428,1.17508
0.0117429,1.17483
0.011743,1.17458
0.0117431,1.17433
0.0117432,1.1742
0.0117433,1.17408
0.0117434,1.17408
0.0117435,1.17408
0.0117436,1.17408
0.0117437,1.17408
0.0117438,1.1742
0.0117439,1.17433
0.011744,1.17445
0.0117441,1.17458
0.0117442,1.1747
0.0117443,1.17483
0.0117444,1.17495
0.0117445,1.17495
0.0117446,1.17508
0.0117447,1.17508
0.0117448,1.1752
0.0117449,1.1752
0.011745,1.17533
0.0117451,1.17533
0.0117452,1.17545
0.0117453,1.17545
0.0117454,1.17545
0.0117455,1.17545
0.0117456,1.17545
0.0117457,1.17545
0.0117458,1.17545
0.0117459,1.17545
0.011746,1.17545
0.0117461,1.17558
0.0117462,1.17558
0.0117463,1.1757
0.0117464,1.17583
0.0117465,1.17583
0.0117466,1.17595
0.0117467,1.17608
0.0117468,1.17608
0.0117469,1.1762
0.011747,1.1762
0.0117471,1.17633
0.0117472,1.17645
0.0117473,1.17658
0.0117474,1.1767
0.0117475,1.17683
0.0117476,1.17695
0.0117477,1.17708
0.0117478,1.17708
0.0117479,1.1772
0.011748,1.1772
0.0117481,1.1772
0.0117482,1.17708
0.0117483,1.17708
0.0117484,1.17695
0.0117485,1.17683
0.0117486,1.1767
0.0117487,1.17645
0.0117488,1.17633
0.0117489,1.17608
0.011749,1.17595
0.0117491,1.1757
0.0117492,1.17545
0.0117493,1.1752
0.0117494,1.17495
0.0117495,1.1747
0.0117496,1.17458
0.0117497,1.17445
0.0117498,1.17433
0.0117499,1.17445
0.01175,1.17445
0.0117501,1.17458
0.0117502,1.1747
0.0117503,1.17483
0.0117504,1.17508
0.0117505,1.17533
0.0117506,1.17558
0.0117507,1.17595
0.0117508,1.17633
0.0117509,1.1767
0.011751,1.1772
0.0117511,1.1777
0.0117512,1.1782
0.0117513,1.1787
0.0117514,1.1792
0.0117515,1.17958
0.0117516,1.18008
0.0117517,1.18045
0.0117518,1.18083
0.0117519,1.1812
0.011752,1.18145
0.0117521,1.1817
0.0117522,1.18208
0.0117523,1.18233
0.0117524,1.18245
0.0117525,1.18258
0.0117526,1.18258
0.0117527,1.18258
0.0117528,1.18245
0.0117529,1.1822
0.011753,1.18195
0.0117531,1.1817
0.0117532,1.18133
0.0117533,1.18095
0.0117534,1.18045
0.0117535,1.17995
0.0117536,1.17945
0.0117537,1.17883
0.0117538,1.17833
0.0117539,1.1777
0.011754,1.1772
0.0117541,1.17658
0.0117542,1.17608
0.0117543,1.17558
0.0117544,1.17508
0.0117545,1.1747
0.0117546,1.17433
0.0117547,1.1742
0.0117548,1.17395
0.0117549,1.17395
0.011755,1.17395
0.0117551,1.17395
0.0117552,1.17408
0.0117553,1.1742
0.0117554,1.17433
0.0117555,1.17458
0.0117556,1.17483
0.0117557,1.17508
0.0117558,1.17533
0.0117559,1.17558
0.011756,1.17583
0.0117561,1.17608
0.0117562,1.1762
0.0117563,1.17633
0.0117564,1.17645
0.0117565,1.17645
0.0117566,1.17645
0.0117567,1.17633
0.0117568,1.17633
0.0117569,1.17608
0.011757,1.17595
0.0117571,1.17583
0.0117572,1.17558
0.0117573,1.17533
0.0117574,1.1752
0.0117575,1.17495
0.0117576,1.17483
0.0117577,1.1747
0.0117578,1.1747
0.0117579,1.17458
0.011758,1.1747
0.0117581,1.1747
0.0117582,1.17495
0.0117583,1.17508
0.0117584,1.17533
0.0117585,1.1757
0.0117586,1.17595
0.0117587,1.17633
0.0117588,1.17683
0.0117589,1.1772
0.011759,1.1777
0.0117591,1.17808
0.0117592,1.17845
0.0117593,1.17883
0.0117594,1.17908
0.0117595,1.17933
0.0117596,1.17945
0.0117597,1.17958
0.0117598,1.17958
0.0117599,1.17945
0.01176,1.1792
0.0117601,1.17895
0.0117602,1.17845
0.0117603,1.17795
0.0117604,1.17733
0.0117605,1.1767
0.0117606,1.17583
0.0117607,1.17508
0.0117608,1.17408
0.0117609,1.17308
0.011761,1.17208
0.0117611,1.17108
0.0117612,1.16996
0.0117613,1.16896
0.0117614,1.16796
0.0117615,1.16696
0.0117616,1.16596
0.0117617,1.16508
0.0117618,1.16421
0.0117619,1.16346
0.011762,1.16283
0.0117621,1.16233
0.0117622,1.16183
0.0117623,1.16146
0.0117624,1.16133
0.0117625,1.16121
0.0117626,1.16121
0.0117627,1.16133
0.0117628,1.16158
0.0117629,1.16196
0.011763,1.16246
0.0117631,1.16296
0.0117632,1.16358
0.0117633,1.16433
0.0117634,1.16521
0.0117635,1.16596
0.0117636,1.16683
0.0117637,1.16771
0.0117638,1.16858
0.0117639,1.16946
0.011764,1.17033
0.0117641,1.17121
0.0117642,1.17195
0.0117643,1.1727
0.0117644,1.17333
0.0117645,1.17395
0.0117646,1.17458
0.0117647,1.17508
0.0117648,1.17558
0.0117649,1.17608
0.011765,1.17645
0.0117651,1.17683
0.0117652,1.17708
0.0117653,1.17745
0.0117654,1.1777
0.0117655,1.17795
0.0117656,1.1782
0.0117657,1.17858
0.0117658,1.17883
0.0117659,1.1792
0.011766,1.17958
0.0117661,1.17995
0.0117662,1.18033
0.0117663,1.1807
0.0117664,1.18108
0.0117665,1.18145
0.0117666,1.18183
0.0117667,1.1822
0.0117668,1.18258
0.0117669,1.18295
0.011767,1.1832
0.0117671,1.18358
0.0117672,1.18383
0.0117673,1.18408
0.0117674,1.18433
0.0117675,1.18445
0.0117676,1.18458
0.0117677,1.1847
0.0117678,1.18483
0.0117679,1.18495
0.011768,1.18495
0.0117681,1.18495
0.0117682,1.18495
0.0117683,1.18483
0.0117684,1.18483
0.0117685,1.1847
0.0117686,1.18458
0.0117687,1.18433
0.0117688,1.18408
0.0117689,1.18383
0.011769,1.18358
0.0117691,1.1832
0.0117692,1.18283
0.0117693,1.18233
0.0117694,1.18183
0.0117695,1.1812
0.0117696,1.18058
0.0117697,1.17983
0.0117698,1.17908
0.0117699,1.17833
0.01177,1.17745
0.0117701,1.1767
0.0117702,1.17583
0.0117703,1.17495
0.0117704,1.1742
0.0117705,1.17345
0.0117706,1.1727
0.0117707,1.17195
0.0117708,1.17133
0.0117709,1.17083
0.011771,1.17033
0.0117711,1.16996
0.0117712,1.16958
0.0117713,1.16946
0.0117714,1.16933
0.0117715,1.16933
0.0117716,1.16933
0.0117717,1.16958
0.0117718,1.16996
0.0117719,1.17033
0.011772,1.17083
0.0117721,1.17133
0.0117722,1.17195
0.0117723,1.1727
0.0117724,1.17333
0.0117725,1.17408
0.0117726,1.17483
0.0117727,1.1757
0.0117728,1.17645
0.0117729,1.1772
0.011773,1.17808
0.0117731,1.1787
0.0117732,1.17933
0.0117733,1.17995
0.0117734,1.18045
0.0117735,1.18083
0.0117736,1.1812
0.0117737,1.18133
0.0117738,1.18158
0.0117739,1.18158
0.011774,1.18145
0.0117741,1.18133
0.0117742,1.1812
0.0117743,1.18083
0.0117744,1.18058
0.0117745,1.1802
0.0117746,1.1797
0.0117747,1.1792
0.0117748,1.1787
0.0117749,1.17808
0.011775,1.17758
0.0117751,1.17708
0.0117752,1.17658
0.0117753,1.17608
0.0117754,1.1757
0.0117755,1.17545
0.0117756,1.1752
0.0117757,1.17495
0.0117758,1.17483
0.0117759,1.1747
0.011776,1.1747
0.0117761,1.1747
0.0117762,1.1747
0.0117763,1.17483
0.0117764,1.17495
0.0117765,1.17508
0.0117766,1.17533
0.0117767,1.17545
0.0117768,1.1757
0.0117769,1.17595
0.011777,1.1762
0.0117771,1.17633
0.0117772,1.17658
0.0117773,1.17658
0.0117774,1.1767
0.0117775,1.17683
0.0117776,1.17683
0.0117777,1.17683
0.0117778,1.1767
0.0117779,1.17658
0.011778,1.17633
0.0117781,1.17608
0.0117782,1.1757
0.0117783,1.1752
0.0117784,1.17458
0.0117785,1.17383
0.0117786,1.17295
0.0117787,1.17183
0.0117788,1.17058
0.0117789,1.16908
0.011779,1.16733
0.0117791,1.16546
0.0117792,1.16333
0.0117793,1.16096
0.0117794,1.15833
0.0117795,1.15546
0.0117796,1.15233
0.0117797,1.14896
0.0117798,1.14546
0.0117799,1.14158
0.01178,1.13771
0.0117801,1.13358
0.0117802,1.12933
0.0117803,1.12496
0.0117804,1.12058
0.0117805,1.11608
0.0117806,1.11171
0.0117807,1.10746
0.0117808,1.10321
0.0117809,1.09908
0.011781,1.09508
0.0117811,1.09146
0.0117812,1.08783
0.0117813,1.08446
0.0117814,1.08146
0.0117815,1.07858
0.0117816,1.07608
0.0117817,1.07396
0.0117818,1.07196
0.0117819,1.07033
0.011782,1.06896
0.0117821,1.06771
0.0117822,1.06671
0.0117823,1.06596
0.0117824,1.06533
0.0117825,1.06483
0.0117826,1.06458
0.0117827,1.06433
0.0117828,1.06421
0.0117829,1.06408
0.011783,1.06408
0.0117831,1.06408
0.0117832,1.06408
0.0117833,1.06408
0.0117834,1.06421
0.0117835,1.06421
0.0117836,1.06421
0.0117837,1.06421
0.0117838,1.06421
0.0117839,1.06421
0.011784,1.06421
0.0117841,1.06408
0.0117842,1.06408
0.0117843,1.06396
0.0117844,1.06396
0.0117845,1.06383
0.0117846,1.06383
0.0117847,1.06371
0.0117848,1.06371
0.0117849,1.06358
0.011785,1.06346
0.0117851,1.06333
0.0117852,1.06321
0.0117853,1.06296
0.0117854,1.06283
0.0117855,1.06258
0.0117856,1.06233
0.0117857,1.06221
0.0117858,1.06196
0.0117859,1.06171
0.011786,1.06133
0.0117861,1.06108
0.0117862,1.06083
0.0117863,1.06046
0.0117864,1.06021
0.0117865,1.05983
0.0117866,1.05958
0.0117867,1.05933
0.0117868,1.05921
0.0117869,1.05908
0.011787,1.05896
0.0117871,1.05883
0.0117872,1.05883
0.0117873,1.05871
0.0117874,1.05871
0.0117875,1.05871
0.0117876,1.05871
0.0117877,1.05871
0.0117878,1.05871
0.0117879,1.05871
0.011788,1.05883
0.0117881,1.05883
0.0117882,1.05883
0.0117883,1.05883
0.0117884,1.05871
0.0117885,1.05871
0.0117886,1.05858
0.0117887,1.05833
0.0117888,1.05821
0.0117889,1.05783
0.011789,1.05758
0.0117891,1.05721
0.0117892,1.05683
0.0117893,1.05658
0.0117894,1.05621
0.0117895,1.05583
0.0117896,1.05546
0.0117897,1.05508
0.0117898,1.05483
0.0117899,1.05446
0.01179,1.05421
0.0117901,1.05383
0.0117902,1.05358
0.0117903,1.05333
0.0117904,1.05321
0.0117905,1.05321
0.0117906,1.05321
0.0117907,1.05333
0.0117908,1.05346
0.0117909,1.05371
0.011791,1.05396
0.0117911,1.05433
0.0117912,1.05458
0.0117913,1.05508
0.0117914,1.05546
0.0117915,1.05596
0.0117916,1.05633
0.0117917,1.05683
0.0117918,1.05733
0.0117919,1.05771
0.011792,1.05821
0.0117921,1.05858
0.0117922,1.05883
0.0117923,1.05921
0.0117924,1.05933
0.0117925,1.05946
0.0117926,1.05958
0.0117927,1.05958
0.0117928,1.05958
0.0117929,1.05946
0.011793,1.05933
0.0117931,1.05921
0.0117932,1.05908
0.0117933,1.05896
0.0117934,1.05871
0.0117935,1.05858
0.0117936,1.05846
0.0117937,1.05833
0.0117938,1.05821
0.0117939,1.05821
0.011794,1.05808
0.0117941,1.05808
0.0117942,1.05821
0.0117943,1.05833
0.0117944,1.05846
0.0117945,1.05858
0.0117946,1.05883
0.0117947,1.05908
0.0117948,1.05933
0.0117949,1.05971
0.011795,1.05996
0.0117951,1.06033
0.0117952,1.06071
0.0117953,1.06096
0.0117954,1.06133
0.0117955,1.06158
0.0117956,1.06183
0.0117957,1.06208
0.0117958,1.06221
0.0117959,1.06246
0.011796,1.06258
0.0117961,1.06258
0.0117962,1.06271
0.0117963,1.06271
0.0117964,1.06271
0.0117965,1.06258
0.0117966,1.06258
0.0117967,1.06233
0.0117968,1.06208
0.0117969,1.06183
0.011797,1.06146
0.0117971,1.06108
0.0117972,1.06083
0.0117973,1.06046
0.0117974,1.06008
0.0117975,1.05971
0.0117976,1.05946
0.0117977,1.05921
0.0117978,1.05896
0.0117979,1.05883
0.011798,1.05871
0.0117981,1.05871
0.0117982,1.05871
0.0117983,1.05883
0.0117984,1.05908
0.0117985,1.05933
0.0117986,1.05971
0.0117987,1.06021
0.0117988,1.06083
0.0117989,1.06146
0.011799,1.06221
0.0117991,1.06296
0.0117992,1.06371
0.0117993,1.06446
0.0117994,1.06521
0.0117995,1.06596
0.0117996,1.06658
0.0117997,1.06733
0.0117998,1.06796
0.0117999,1.06846
0.0118,1.06896
0.0118001,1.06933
0.0118002,1.06958
0.0118003,1.06983
0.0118004,1.06983
0.0118005,1.06983
0.0118006,1.06958
0.0118007,1.06946
0.0118008,1.06908
0.0118009,1.06871
0.011801,1.06821
0.0118011,1.06783
0.0118012,1.06721
0.0118013,1.06658
0.0118014,1.06608
0.0118015,1.06546
0.0118016,1.06471
0.0118017,1.06408
0.0118018,1.06333
0.0118019,1.06271
0.011802,1.06208
0.0118021,1.06146
0.0118022,1.06083
0.0118023,1.06033
0.0118024,1.05983
0.0118025,1.05933
0.0118026,1.05883
0.0118027,1.05846
0.0118028,1.05808
0.0118029,1.05771
0.011803,1.05746
0.0118031,1.05721
0.0118032,1.05708
0.0118033,1.05708
0.0118034,1.05708
0.0118035,1.05708
0.0118036,1.05708
0.0118037,1.05721
0.0118038,1.05721
0.0118039,1.05733
0.011804,1.05746
0.0118041,1.05771
0.0118042,1.05783
0.0118043,1.05796
0.0118044,1.05821
0.0118045,1.05846
0.0118046,1.05858
0.0118047,1.05883
0.0118048,1.05896
0.0118049,1.05896
0.011805,1.05908
0.0118051,1.05908
0.0118052,1.05896
0.0118053,1.05896
0.0118054,1.05883
0.0118055,1.05871
0.0118056,1.05871
0.0118057,1.05858
0.0118058,1.05846
0.0118059,1.05833
0.011806,1.05821
0.0118061,1.05808
0.0118062,1.05796
0.0118063,1.05783
0.0118064,1.05771
0.0118065,1.05758
0.0118066,1.05746
0.0118067,1.05733
0.0118068,1.05721
0.0118069,1.05721
0.011807,1.05708
0.0118071,1.05696
0.0118072,1.05696
0.0118073,1.05683
0.0118074,1.05671
0.0118075,1.05658
0.0118076,1.05646
0.0118077,1.05633
0.0118078,1.05608
0.0118079,1.05596
0.011808,1.05583
0.0118081,1.05571
0.0118082,1.05558
0.0118083,1.05546
0.0118084,1.05533
0.0118085,1.05533
0.0118086,1.05521
0.0118087,1.05521
0.0118088,1.05521
0.0118089,1.05533
0.011809,1.05546
0.0118091,1.05558
0.0118092,1.05571
0.0118093,1.05608
0.0118094,1.05633
0.0118095,1.05671
0.0118096,1.05708
0.0118097,1.05733
0.0118098,1.05783
0.0118099,1.05821
0.01181,1.05858
0.0118101,1.05896
0.0118102,1.05933
0.0118103,1.05971
0.0118104,1.05996
0.0118105,1.06021
0.0118106,1.06046
0.0118107,1.06058
0.0118108,1.06071
0.0118109,1.06071
0.011811,1.06071
0.0118111,1.06071
0.0118112,1.06058
0.0118113,1.06046
0.0118114,1.06033
0.0118115,1.06008
0.0118116,1.05996
0.0118117,1.05971
0.0118118,1.05946
0.0118119,1.05921
0.011812,1.05908
0.0118121,1.05883
0.0118122,1.05871
0.0118123,1.05871
0.0118124,1.05858
0.0118125,1.05858
0.0118126,1.05858
0.0118127,1.05871
0.0118128,1.05883
0.0118129,1.05908
0.011813,1.05921
0.0118131,1.05946
0.0118132,1.05983
0.0118133,1.06008
0.0118134,1.06033
0.0118135,1.06071
0.0118136,1.06096
0.0118137,1.06121
0.0118138,1.06146
0.0118139,1.06158
0.011814,1.06183
0.0118141,1.06183
0.0118142,1.06183
0.0118143,1.06183
0.0118144,1.06171
0.0118145,1.06146
0.0118146,1.06121
0.0118147,1.06083
0.0118148,1.06046
0.0118149,1.05996
0.011815,1.05946
0.0118151,1.05883
0.0118152,1.05833
0.0118153,1.05771
0.0118154,1.05708
0.0118155,1.05646
0.0118156,1.05571
0.0118157,1.05508
0.0118158,1.05458
0.0118159,1.05396
0.011816,1.05346
0.0118161,1.05308
0.0118162,1.05271
0.0118163,1.05246
0.0118164,1.05221
0.0118165,1.05208
0.0118166,1.05208
0.0118167,1.05208
0.0118168,1.05221
0.0118169,1.05233
0.011817,1.05258
0.0118171,1.05296
0.0118172,1.05333
0.0118173,1.05371
0.0118174,1.05421
0.0118175,1.05471
0.0118176,1.05533
0.0118177,1.05583
0.0118178,1.05633
0.0118179,1.05683
0.011818,1.05733
0.0118181,1.05783
0.0118182,1.05821
0.0118183,1.05858
0.0118184,1.05896
0.0118185,1.05921
0.0118186,1.05946
0.0118187,1.05958
0.0118188,1.05971
0.0118189,1.05971
0.011819,1.05971
0.0118191,1.05971
0.0118192,1.05958
0.0118193,1.05946
0.0118194,1.05946
0.0118195,1.05933
0.0118196,1.05921
0.0118197,1.05908
0.0118198,1.05908
0.0118199,1.05908
0.01182,1.05908
0.0118201,1.05908
0.0118202,1.05921
0.0118203,1.05921
0.0118204,1.05933
0.0118205,1.05946
0.0118206,1.05958
0.0118207,1.05971
0.0118208,1.05983
0.0118209,1.05996
0.011821,1.06008
0.0118211,1.06008
0.0118212,1.06021
0.0118213,1.06021
0.0118214,1.06021
0.0118215,1.06008
0.0118216,1.05996
0.0118217,1.05983
0.0118218,1.05958
0.0118219,1.05921
0.011822,1.05896
0.0118221,1.05858
0.0118222,1.05833
0.0118223,1.05796
0.0118224,1.05758
0.0118225,1.05721
0.0118226,1.05683
0.0118227,1.05646
0.0118228,1.05621
0.0118229,1.05596
0.011823,1.05583
0.0118231,1.05558
0.0118232,1.05546
0.0118233,1.05546
0.0118234,1.05546
0.0118235,1.05546
0.0118236,1.05558
0.0118237,1.05558
0.0118238,1.05583
0.0118239,1.05596
0.011824,1.05621
0.0118241,1.05633
0.0118242,1.05658
0.0118243,1.05671
0.0118244,1.05683
0.0118245,1.05696
0.0118246,1.05708
0.0118247,1.05708
0.0118248,1.05708
0.0118249,1.05696
0.011825,1.05683
0.0118251,1.05671
0.0118252,1.05658
0.0118253,1.05646
0.0118254,1.05621
0.0118255,1.05596
0.0118256,1.05571
0.0118257,1.05546
0.0118258,1.05508
0.0118259,1.05483
0.011826,1.05458
0.0118261,1.05433
0.0118262,1.05408
0.0118263,1.05396
0.0118264,1.05371
0.0118265,1.05358
0.0118266,1.05346
0.0118267,1.05333
0.0118268,1.05321
0.0118269,1.05321
0.011827,1.05321
0.0118271,1.05321
0.0118272,1.05321
0.0118273,1.05321
0.0118274,1.05333
0.0118275,1.05333
0.0118276,1.05346
0.0118277,1.05346
0.0118278,1.05358
0.0118279,1.05358
0.011828,1.05371
0.0118281,1.05383
0.0118282,1.05396
