Time,Ampl
0.22473469,-7.97024
0.22473969,-7.97024
0.22474469,-7.30606
0.22474969,-8.63443
0.22475469,-7.97024
0.22475969,-7.97024
0.22476469,-7.97024
0.22476969,-8.63443
0.22477469,-7.97024
0.22477969,-7.97024
0.22478469,-7.97024
0.22478969,-9.29862
0.22479469,-7.97024
0.22479969,-8.63443
0.22480469,-8.63443
0.22480969,-9.29862
0.22481469,-8.63443
0.22481969,-9.29862
0.22482469,-8.63443
0.22482969,-8.63443
0.22483469,-8.63443
0.22483969,-8.63443
0.22484469,-8.63443
0.22484969,-9.29862
0.22485469,-8.63443
0.22485969,-9.96281
0.22486469,-8.63443
0.22486969,-9.96281
0.22487469,-8.63443
0.22487969,-9.29862
0.22488469,-9.29862
0.22488969,-9.96281
0.22489469,-9.96281
0.22489969,-9.29862
0.22490469,-8.63443
0.22490969,-9.29862
0.22491469,-9.29862
0.22491969,-9.96281
0.22492469,-9.96281
0.22492969,-10.627
0.22493469,-9.29862
0.22493969,-9.96281
0.22494469,-9.29862
0.22494969,-9.96281
0.22495469,-9.29862
0.22495969,-9.96281
0.22496469,-9.29862
0.22496969,-9.96281
0.22497469,-9.96281
0.22497969,-10.627
0.22498469,-9.29862
0.22498969,-9.96281
0.22499469,-10.627
0.22499969,-10.627
0.22500469,-9.96281
0.22500969,-9.96281
0.22501469,-9.96281
0.22501969,-9.96281
0.22502469,-11.9554
0.22502969,-11.2912
0.22503469,-9.96281
0.22503969,-11.2912
0.22504469,-10.627
0.22504969,-10.627
0.22505469,-10.627
0.22505969,-11.9554
0.22506469,-10.627
0.22506969,-11.9554
0.22507469,-11.2912
0.22507969,-11.2912
0.22508469,-10.627
0.22508969,-11.9554
0.22509469,-10.627
0.22509969,-11.2912
0.22510469,-10.627
0.22510969,-11.9554
0.22511469,-11.9554
0.22511969,-12.6196
0.22512469,-11.2912
0.22512969,-11.9554
0.22513469,-11.9554
0.22513969,-12.6196
0.22514469,-11.9554
0.22514969,-11.9554
0.22515469,-11.2912
0.22515969,-11.9554
0.22516469,-11.9554
0.22516969,-11.9554
0.22517469,-12.6196
0.22517969,-13.2837
0.22518469,-11.9554
0.22518969,-12.6196
0.22519469,-11.9554
0.22519969,-13.2837
0.22520469,-12.6196
0.22520969,-13.2837
0.22521469,-12.6196
0.22521969,-13.2837
0.22522469,-11.9554
0.22522969,-12.6196
0.22523469,-12.6196
0.22523969,-13.2837
0.22524469,-13.2837
0.22524969,-12.6196
0.22525469,-12.6196
0.22525969,-13.9479
0.22526469,-13.9479
0.22526969,-13.9479
0.22527469,-13.2837
0.22527969,-13.9479
0.22528469,-12.6196
0.22528969,-13.9479
0.22529469,-13.2837
0.22529969,-13.9479
0.22530469,-13.2837
0.22530969,-13.9479
0.22531469,-13.2837
0.22531969,-13.9479
0.22532469,-13.2837
0.22532969,-14.6121
0.22533469,-13.2837
0.22533969,-13.9479
0.22534469,-13.9479
0.22534969,-14.6121
0.22535469,-13.2837
0.22535969,-13.9479
0.22536469,-13.9479
0.22536969,-13.9479
0.22537469,-13.9479
0.22537969,-13.9479
0.22538469,-13.2837
0.22538969,-14.6121
0.22539469,-14.6121
0.22539969,-14.6121
0.22540469,-14.6121
0.22540969,-14.6121
0.22541469,-14.6121
0.22541969,-14.6121
0.22542469,-14.6121
0.22542969,-15.2763
0.22543469,-14.6121
0.22543969,-15.9405
0.22544469,-14.6121
0.22544969,-15.2763
0.22545469,-14.6121
0.22545969,-15.2763
0.22546469,-15.2763
0.22546969,-15.2763
0.22547469,-15.2763
0.22547969,-15.2763
0.22548469,-15.2763
0.22548969,-15.9405
0.22549469,-14.6121
0.22549969,-15.2763
0.22550469,-15.2763
0.22550969,-15.2763
0.22551469,-15.2763
0.22551969,-15.2763
0.22552469,-16.6047
0.22552969,-15.2763
0.22553469,-15.9405
0.22553969,-15.9405
0.22554469,-15.9405
0.22554969,-16.6047
0.22555469,-15.2763
0.22555969,-15.9405
0.22556469,-15.9405
0.22556969,-15.9405
0.22557469,-16.6047
0.22557969,-16.6047
0.22558469,-15.9405
0.22558969,-15.9405
0.22559469,-15.2763
0.22559969,-16.6047
0.22560469,-17.2689
0.22560969,-16.6047
0.22561469,-15.9405
0.22561969,-16.6047
0.22562469,-16.6047
0.22562969,-15.9405
0.22563469,-15.9405
0.22563969,-16.6047
0.22564469,-15.9405
0.22564969,-17.2689
0.22565469,-16.6047
0.22565969,-17.2689
0.22566469,-17.933
0.22566969,-16.6047
0.22567469,-16.6047
0.22567969,-16.6047
0.22568469,-17.2689
0.22568969,-15.9405
0.22569469,-17.933
0.22569969,-16.6047
0.22570469,-16.6047
0.22570969,-16.6047
0.22571469,-16.6047
0.22571969,-16.6047
0.22572469,-17.2689
0.22572969,-17.2689
0.22573469,-17.933
0.22573969,-17.933
0.22574469,-17.2689
0.22574969,-17.2689
0.22575469,-17.933
0.22575969,-17.933
0.22576469,-17.933
0.22576969,-17.933
0.22577469,-17.933
0.22577969,-17.933
0.22578469,-17.2689
0.22578969,-17.933
0.22579469,-16.6047
0.22579969,-17.933
0.22580469,-17.933
0.22580969,-17.933
0.22581469,-17.933
0.22581969,-17.933
0.22582469,-18.5972
0.22582969,-17.933
0.22583469,-17.933
0.22583969,-17.933
0.22584469,-17.933
0.22584969,-18.5972
0.22585469,-17.933
0.22585969,-18.5972
0.22586469,-17.933
0.22586969,-19.2614
0.22587469,-18.5972
0.22587969,-18.5972
0.22588469,-17.933
0.22588969,-19.2614
0.22589469,-17.933
0.22589969,-19.2614
0.22590469,-17.933
0.22590969,-18.5972
0.22591469,-18.5972
0.22591969,-19.2614
0.22592469,-19.2614
0.22592969,-19.2614
0.22593469,-18.5972
0.22593969,-19.2614
0.22594469,-18.5972
0.22594969,-19.2614
0.22595469,-18.5972
0.22595969,-19.2614
0.22596469,-19.2614
0.22596969,-19.2614
0.22597469,-19.2614
0.22597969,-19.2614
0.22598469,-19.9256
0.22598969,-19.9256
0.22599469,-19.2614
0.22599969,-19.2614
0.22600469,-19.2614
0.22600969,-19.9256
0.22601469,-19.9256
0.22601969,-19.2614
0.22602469,-19.9256
0.22602969,-19.9256
0.22603469,-20.5898
0.22603969,-19.2614
0.22604469,-19.9256
0.22604969,-19.9256
0.22605469,-19.9256
0.22605969,-20.5898
0.22606469,-19.9256
0.22606969,-19.9256
0.22607469,-19.9256
0.22607969,-19.9256
0.22608469,-19.9256
0.22608969,-20.5898
0.22609469,-19.2614
0.22609969,-20.5898
0.22610469,-19.2614
0.22610969,-19.9256
0.22611469,-19.9256
0.22611969,-20.5898
0.22612469,-20.5898
0.22612969,-20.5898
0.22613469,-20.5898
0.22613969,-19.9256
0.22614469,-20.5898
0.22614969,-21.254
0.22615469,-20.5898
0.22615969,-21.9182
0.22616469,-19.9256
0.22616969,-21.254
0.22617469,-20.5898
0.22617969,-20.5898
0.22618469,-19.2614
0.22618969,-20.5898
0.22619469,-20.5898
0.22619969,-21.254
0.22620469,-21.9182
0.22620969,-21.254
0.22621469,-20.5898
0.22621969,-21.254
0.22622469,-21.9182
0.22622969,-21.9182
0.22623469,-21.9182
0.22623969,-21.254
0.22624469,-21.254
0.22624969,-21.9182
0.22625469,-21.9182
0.22625969,-21.254
0.22626469,-21.9182
0.22626969,-21.9182
0.22627469,-20.5898
0.22627969,-21.9182
0.22628469,-21.9182
0.22628969,-22.5824
0.22629469,-21.254
0.22629969,-22.5824
0.22630469,-21.9182
0.22630969,-22.5824
0.22631469,-21.9182
0.22631969,-21.9182
0.22632469,-21.9182
0.22632969,-21.9182
0.22633469,-21.9182
0.22633969,-21.9182
0.22634469,-21.9182
0.22634969,-23.2465
0.22635469,-21.9182
0.22635969,-23.2465
0.22636469,-21.9182
0.22636969,-22.5824
0.22637469,-22.5824
0.22637969,-23.2465
0.22638469,-21.9182
0.22638969,-22.5824
0.22639469,-21.9182
0.22639969,-22.5824
0.22640469,-23.2465
0.22640969,-22.5824
0.22641469,-22.5824
0.22641969,-23.2465
0.22642469,-22.5824
0.22642969,-23.2465
0.22643469,-23.2465
0.22643969,-23.2465
0.22644469,-23.2465
0.22644969,-22.5824
0.22645469,-23.2465
0.22645969,-23.2465
0.22646469,-23.2465
0.22646969,-22.5824
0.22647469,-23.2465
0.22647969,-22.5824
0.22648469,-23.2465
0.22648969,-23.2465
0.22649469,-22.5824
0.22649969,-23.9107
0.22650469,-23.2465
0.22650969,-23.9107
0.22651469,-22.5824
0.22651969,-23.2465
0.22652469,-23.2465
0.22652969,-23.9107
0.22653469,-22.5824
0.22653969,-23.9107
0.22654469,-23.2465
0.22654969,-23.2465
0.22655469,-21.9182
0.22655969,-23.9107
0.22656469,-22.5824
0.22656969,-23.2465
0.22657469,-23.2465
0.22657969,-24.5749
0.22658469,-22.5824
0.22658969,-23.2465
0.22659469,-23.2465
0.22659969,-24.5749
0.22660469,-22.5824
0.22660969,-23.9107
0.22661469,-23.9107
0.22661969,-24.5749
0.22662469,-22.5824
0.22662969,-24.5749
0.22663469,-23.9107
0.22663969,-24.5749
0.22664469,-23.2465
0.22664969,-24.5749
0.22665469,-23.9107
0.22665969,-24.5749
0.22666469,-24.5749
0.22666969,-24.5749
0.22667469,-23.9107
0.22667969,-24.5749
0.22668469,-23.9107
0.22668969,-24.5749
0.22669469,-25.2391
0.22669969,-23.9107
0.22670469,-23.9107
0.22670969,-24.5749
0.22671469,-24.5749
0.22671969,-24.5749
0.22672469,-24.5749
0.22672969,-23.9107
0.22673469,-23.9107
0.22673969,-24.5749
0.22674469,-24.5749
0.22674969,-24.5749
0.22675469,-24.5749
0.22675969,-24.5749
0.22676469,-24.5749
0.22676969,-24.5749
0.22677469,-24.5749
0.22677969,-24.5749
0.22678469,-24.5749
0.22678969,-25.2391
0.22679469,-25.2391
0.22679969,-24.5749
0.22680469,-24.5749
0.22680969,-24.5749
0.22681469,-24.5749
0.22681969,-25.2391
0.22682469,-24.5749
0.22682969,-25.2391
0.22683469,-24.5749
0.22683969,-25.2391
0.22684469,-25.2391
0.22684969,-25.2391
0.22685469,-25.2391
0.22685969,-25.9033
0.22686469,-25.2391
0.22686969,-25.2391
0.22687469,-25.2391
0.22687969,-25.2391
0.22688469,-25.2391
0.22688969,-24.5749
0.22689469,-24.5749
0.22689969,-25.2391
0.22690469,-25.9033
0.22690969,-25.2391
0.22691469,-25.9033
0.22691969,-25.2391
0.22692469,-25.2391
0.22692969,-25.2391
0.22693469,-25.9033
0.22693969,-25.9033
0.22694469,-25.2391
0.22694969,-25.2391
0.22695469,-25.9033
0.22695969,-26.5675
0.22696469,-25.2391
0.22696969,-25.2391
0.22697469,-25.2391
0.22697969,-25.2391
0.22698469,-25.9033
0.22698969,-25.9033
0.22699469,-25.9033
0.22699969,-24.5749
0.22700469,-25.9033
0.22700969,-25.2391
0.22701469,-25.9033
0.22701969,-25.9033
0.22702469,-26.5675
0.22702969,-25.9033
0.22703469,-25.9033
0.22703969,-25.9033
0.22704469,-25.9033
0.22704969,-25.9033
0.22705469,-25.9033
0.22705969,-25.9033
0.22706469,-26.5675
0.22706969,-25.2391
0.22707469,-25.9033
0.22707969,-25.2391
0.22708469,-26.5675
0.22708969,-25.9033
0.22709469,-26.5675
0.22709969,-25.9033
0.22710469,-25.9033
0.22710969,-25.9033
0.22711469,-25.9033
0.22711969,-26.5675
0.22712469,-26.5675
0.22712969,-25.9033
0.22713469,-25.9033
0.22713969,-25.9033
0.22714469,-26.5675
0.22714969,-25.9033
0.22715469,-26.5675
0.22715969,-26.5675
0.22716469,-26.5675
0.22716969,-25.9033
0.22717469,-26.5675
0.22717969,-26.5675
0.22718469,-26.5675
0.22718969,-26.5675
0.22719469,-26.5675
0.22719969,-26.5675
0.22720469,-25.9033
0.22720969,-26.5675
0.22721469,-26.5675
0.22721969,-26.5675
0.22722469,-25.9033
0.22722969,-26.5675
0.22723469,-26.5675
0.22723969,-25.9033
0.22724469,-26.5675
0.22724969,-26.5675
0.22725469,-26.5675
0.22725969,-25.9033
0.22726469,-26.5675
0.22726969,-26.5675
0.22727469,-27.2317
0.22727969,-27.2317
0.22728469,-27.2317
0.22728969,-26.5675
0.22729469,-26.5675
0.22729969,-27.2317
0.22730469,-27.2317
0.22730969,-26.5675
0.22731469,-27.2317
0.22731969,-27.2317
0.22732469,-27.2317
0.22732969,-27.2317
0.22733469,-26.5675
0.22733969,-26.5675
0.22734469,-26.5675
0.22734969,-27.8959
0.22735469,-27.8959
0.22735969,-27.8959
0.22736469,-27.2317
0.22736969,-27.2317
0.22737469,-28.56
0.22737969,-27.2317
0.22738469,-26.5675
0.22738969,-26.5675
0.22739469,-27.2317
0.22739969,-27.2317
0.22740469,-27.2317
0.22740969,-26.5675
0.22741469,-27.2317
0.22741969,-27.8959
0.22742469,-27.2317
0.22742969,-27.2317
0.22743469,-27.8959
0.22743969,-27.2317
0.22744469,-26.5675
0.22744969,-26.5675
0.22745469,-26.5675
0.22745969,-26.5675
0.22746469,-26.5675
0.22746969,-27.2317
0.22747469,-27.8959
0.22747969,-27.8959
0.22748469,-27.8959
0.22748969,-27.2317
0.22749469,-27.8959
0.22749969,-28.56
0.22750469,-27.8959
0.22750969,-27.2317
0.22751469,-27.2317
0.22751969,-27.8959
0.22752469,-27.8959
0.22752969,-27.2317
0.22753469,-27.8959
0.22753969,-28.56
0.22754469,-27.8959
0.22754969,-27.8959
0.22755469,-27.2317
0.22755969,-27.2317
0.22756469,-27.8959
0.22756969,-27.2317
0.22757469,-27.2317
0.22757969,-27.2317
0.22758469,-27.2317
0.22758969,-27.8959
0.22759469,-27.8959
0.22759969,-27.2317
0.22760469,-27.2317
0.22760969,-27.8959
0.22761469,-27.8959
0.22761969,-27.8959
0.22762469,-27.2317
0.22762969,-27.2317
0.22763469,-26.5675
0.22763969,-27.2317
0.22764469,-27.2317
0.22764969,-27.2317
0.22765469,-27.2317
0.22765969,-27.8959
0.22766469,-27.2317
0.22766969,-27.2317
0.22767469,-27.8959
0.22767969,-27.8959
0.22768469,-27.8959
0.22768969,-27.8959
0.22769469,-27.8959
0.22769969,-27.8959
0.22770469,-27.8959
0.22770969,-28.56
0.22771469,-27.2317
0.22771969,-27.8959
0.22772469,-27.8959
0.22772969,-27.8959
0.22773469,-27.2317
0.22773969,-27.8959
0.22774469,-28.56
0.22774969,-27.2317
0.22775469,-27.8959
0.22775969,-28.56
0.22776469,-27.8959
0.22776969,-28.56
0.22777469,-27.8959
0.22777969,-27.2317
0.22778469,-27.8959
0.22778969,-27.8959
0.22779469,-27.8959
0.22779969,-27.8959
0.22780469,-27.2317
0.22780969,-28.56
0.22781469,-27.8959
0.22781969,-27.8959
0.22782469,-27.8959
0.22782969,-27.2317
0.22783469,-27.8959
0.22783969,-27.8959
0.22784469,-27.8959
0.22784969,-27.8959
0.22785469,-27.8959
0.22785969,-27.8959
0.22786469,-27.2317
0.22786969,-27.2317
0.22787469,-27.2317
0.22787969,-27.8959
0.22788469,-27.2317
0.22788969,-27.2317
0.22789469,-27.2317
0.22789969,-28.56
0.22790469,-27.8959
0.22790969,-28.56
0.22791469,-28.56
0.22791969,-27.8959
0.22792469,-28.56
0.22792969,-27.8959
0.22793469,-27.8959
0.22793969,-27.8959
0.22794469,-28.56
0.22794969,-28.56
0.22795469,-27.8959
0.22795969,-28.56
0.22796469,-28.56
0.22796969,-28.56
0.22797469,-27.8959
0.22797969,-28.56
0.22798469,-28.56
0.22798969,-27.8959
0.22799469,-28.56
0.22799969,-28.56
0.22800469,-27.8959
0.22800969,-28.56
0.22801469,-28.56
0.22801969,-27.8959
0.22802469,-28.56
0.22802969,-28.56
0.22803469,-27.8959
0.22803969,-27.8959
0.22804469,-27.8959
0.22804969,-28.56
0.22805469,-27.8959
0.22805969,-27.8959
0.22806469,-27.8959
0.22806969,-27.2317
0.22807469,-27.8959
0.22807969,-27.8959
0.22808469,-27.8959
0.22808969,-27.8959
0.22809469,-28.56
0.22809969,-27.8959
0.22810469,-28.56
0.22810969,-27.8959
0.22811469,-28.56
0.22811969,-27.2317
0.22812469,-27.8959
0.22812969,-27.8959
0.22813469,-27.8959
0.22813969,-28.56
0.22814469,-28.56
0.22814969,-27.8959
0.22815469,-27.8959
0.22815969,-28.56
0.22816469,-27.8959
0.22816969,-28.56
0.22817469,-28.56
0.22817969,-28.56
0.22818469,-28.56
0.22818969,-27.2317
0.22819469,-27.2317
0.22819969,-28.56
0.22820469,-28.56
0.22820969,-27.8959
0.22821469,-28.56
0.22821969,-27.2317
0.22822469,-27.8959
0.22822969,-27.8959
0.22823469,-27.8959
0.22823969,-27.8959
0.22824469,-28.56
0.22824969,-27.8959
0.22825469,-27.8959
0.22825969,-27.8959
0.22826469,-27.2317
0.22826969,-27.8959
0.22827469,-27.8959
0.22827969,-28.56
0.22828469,-28.56
0.22828969,-27.8959
0.22829469,-28.56
0.22829969,-28.56
0.22830469,-27.2317
0.22830969,-28.56
0.22831469,-28.56
0.22831969,-27.8959
0.22832469,-27.8959
0.22832969,-28.56
0.22833469,-27.8959
0.22833969,-27.8959
0.22834469,-28.56
0.22834969,-27.8959
0.22835469,-27.8959
0.22835969,-28.56
0.22836469,-28.56
0.22836969,-27.8959
0.22837469,-28.56
0.22837969,-27.8959
0.22838469,-28.56
0.22838969,-27.8959
0.22839469,-27.8959
0.22839969,-27.2317
0.22840469,-27.8959
0.22840969,-28.56
0.22841469,-27.8959
0.22841969,-27.8959
0.22842469,-27.8959
0.22842969,-27.2317
0.22843469,-27.8959
0.22843969,-27.2317
0.22844469,-27.8959
0.22844969,-27.8959
0.22845469,-28.56
0.22845969,-27.8959
0.22846469,-27.8959
0.22846969,-27.8959
0.22847469,-27.2317
0.22847969,-27.8959
0.22848469,-27.8959
0.22848969,-27.2317
0.22849469,-27.8959
0.22849969,-27.2317
0.22850469,-27.8959
0.22850969,-27.8959
0.22851469,-27.8959
0.22851969,-27.8959
0.22852469,-27.8959
0.22852969,-27.2317
0.22853469,-27.8959
0.22853969,-26.5675
0.22854469,-27.8959
0.22854969,-27.2317
0.22855469,-27.8959
0.22855969,-27.8959
0.22856469,-28.56
0.22856969,-28.56
0.22857469,-27.2317
0.22857969,-27.8959
0.22858469,-27.2317
0.22858969,-27.2317
0.22859469,-27.8959
0.22859969,-27.8959
0.22860469,-27.8959
0.22860969,-27.2317
0.22861469,-27.8959
0.22861969,-27.8959
0.22862469,-28.56
0.22862969,-26.5675
0.22863469,-27.8959
0.22863969,-27.8959
0.22864469,-27.2317
0.22864969,-27.2317
0.22865469,-27.2317
0.22865969,-27.8959
0.22866469,-27.2317
0.22866969,-27.8959
0.22867469,-27.8959
0.22867969,-27.2317
0.22868469,-27.2317
0.22868969,-26.5675
0.22869469,-26.5675
0.22869969,-26.5675
0.22870469,-27.2317
0.22870969,-27.2317
0.22871469,-27.8959
0.22871969,-27.2317
0.22872469,-27.2317
0.22872969,-26.5675
0.22873469,-27.2317
0.22873969,-27.2317
0.22874469,-27.8959
0.22874969,-26.5675
0.22875469,-27.8959
0.22875969,-27.2317
0.22876469,-27.2317
0.22876969,-27.2317
0.22877469,-27.2317
0.22877969,-27.8959
0.22878469,-27.2317
0.22878969,-27.2317
0.22879469,-27.2317
0.22879969,-27.8959
0.22880469,-27.2317
0.22880969,-26.5675
0.22881469,-27.8959
0.22881969,-27.2317
0.22882469,-27.2317
0.22882969,-27.2317
0.22883469,-27.2317
0.22883969,-26.5675
0.22884469,-26.5675
0.22884969,-26.5675
0.22885469,-27.8959
0.22885969,-26.5675
0.22886469,-27.2317
0.22886969,-26.5675
0.22887469,-27.2317
0.22887969,-26.5675
0.22888469,-27.2317
0.22888969,-27.2317
0.22889469,-26.5675
0.22889969,-27.2317
0.22890469,-27.8959
0.22890969,-26.5675
0.22891469,-26.5675
0.22891969,-27.2317
0.22892469,-27.2317
0.22892969,-26.5675
0.22893469,-27.2317
0.22893969,-26.5675
0.22894469,-26.5675
0.22894969,-27.2317
0.22895469,-26.5675
0.22895969,-27.2317
0.22896469,-25.9033
0.22896969,-25.9033
0.22897469,-26.5675
0.22897969,-26.5675
0.22898469,-26.5675
0.22898969,-26.5675
0.22899469,-26.5675
0.22899969,-25.9033
0.22900469,-26.5675
0.22900969,-26.5675
0.22901469,-26.5675
0.22901969,-27.2317
0.22902469,-25.9033
0.22902969,-25.9033
0.22903469,-26.5675
0.22903969,-27.2317
0.22904469,-25.9033
0.22904969,-26.5675
0.22905469,-26.5675
0.22905969,-26.5675
0.22906469,-26.5675
0.22906969,-25.9033
0.22907469,-27.2317
0.22907969,-26.5675
0.22908469,-26.5675
0.22908969,-25.9033
0.22909469,-26.5675
0.22909969,-26.5675
0.22910469,-25.9033
0.22910969,-26.5675
0.22911469,-26.5675
0.22911969,-26.5675
0.22912469,-25.2391
0.22912969,-26.5675
0.22913469,-26.5675
0.22913969,-25.9033
0.22914469,-25.2391
0.22914969,-25.9033
0.22915469,-25.9033
0.22915969,-25.9033
0.22916469,-26.5675
0.22916969,-25.9033
0.22917469,-25.2391
0.22917969,-25.9033
0.22918469,-24.5749
0.22918969,-25.9033
0.22919469,-25.9033
0.22919969,-25.9033
0.22920469,-26.5675
0.22920969,-25.9033
0.22921469,-25.2391
0.22921969,-25.2391
0.22922469,-25.2391
0.22922969,-25.9033
0.22923469,-25.9033
0.22923969,-25.9033
0.22924469,-25.2391
0.22924969,-25.9033
0.22925469,-25.9033
0.22925969,-25.2391
0.22926469,-24.5749
0.22926969,-25.2391
0.22927469,-24.5749
0.22927969,-25.9033
0.22928469,-24.5749
0.22928969,-25.2391
0.22929469,-24.5749
0.22929969,-25.2391
0.22930469,-25.2391
0.22930969,-23.9107
0.22931469,-25.2391
0.22931969,-25.2391
0.22932469,-25.2391
0.22932969,-25.2391
0.22933469,-24.5749
0.22933969,-25.2391
0.22934469,-25.2391
0.22934969,-25.2391
0.22935469,-24.5749
0.22935969,-24.5749
0.22936469,-24.5749
0.22936969,-24.5749
0.22937469,-24.5749
0.22937969,-25.2391
0.22938469,-24.5749
0.22938969,-25.2391
0.22939469,-24.5749
0.22939969,-24.5749
0.22940469,-24.5749
0.22940969,-24.5749
0.22941469,-23.9107
0.22941969,-25.2391
0.22942469,-24.5749
0.22942969,-25.2391
0.22943469,-23.9107
0.22943969,-23.9107
0.22944469,-24.5749
0.22944969,-24.5749
0.22945469,-24.5749
0.22945969,-24.5749
0.22946469,-24.5749
0.22946969,-24.5749
0.22947469,-24.5749
0.22947969,-24.5749
0.22948469,-23.9107
0.22948969,-24.5749
0.22949469,-23.2465
0.22949969,-24.5749
0.22950469,-23.2465
0.22950969,-23.9107
0.22951469,-24.5749
0.22951969,-24.5749
0.22952469,-24.5749
0.22952969,-23.2465
0.22953469,-23.2465
0.22953969,-23.9107
0.22954469,-23.9107
0.22954969,-23.2465
0.22955469,-23.9107
0.22955969,-23.9107
0.22956469,-23.2465
0.22956969,-23.9107
0.22957469,-23.9107
0.22957969,-23.9107
0.22958469,-23.9107
0.22958969,-23.9107
0.22959469,-23.9107
0.22959969,-23.9107
0.22960469,-23.2465
0.22960969,-23.9107
0.22961469,-23.2465
0.22961969,-23.9107
0.22962469,-23.2465
0.22962969,-23.2465
0.22963469,-22.5824
0.22963969,-23.9107
0.22964469,-23.2465
0.22964969,-23.2465
0.22965469,-23.2465
0.22965969,-23.2465
0.22966469,-22.5824
0.22966969,-23.9107
0.22967469,-23.2465
0.22967969,-23.9107
0.22968469,-23.9107
0.22968969,-23.2465
0.22969469,-23.2465
0.22969969,-22.5824
0.22970469,-23.2465
0.22970969,-22.5824
0.22971469,-21.9182
0.22971969,-22.5824
0.22972469,-21.9182
0.22972969,-22.5824
0.22973469,-22.5824
0.22973969,-23.2465
0.22974469,-22.5824
0.22974969,-22.5824
0.22975469,-22.5824
0.22975969,-22.5824
0.22976469,-22.5824
0.22976969,-21.9182
0.22977469,-22.5824
0.22977969,-22.5824
0.22978469,-23.2465
0.22978969,-22.5824
0.22979469,-22.5824
0.22979969,-22.5824
0.22980469,-22.5824
0.22980969,-23.2465
0.22981469,-21.9182
0.22981969,-22.5824
0.22982469,-21.9182
0.22982969,-23.2465
0.22983469,-22.5824
0.22983969,-21.9182
0.22984469,-22.5824
0.22984969,-21.254
0.22985469,-22.5824
0.22985969,-21.9182
0.22986469,-21.9182
0.22986969,-21.254
0.22987469,-22.5824
0.22987969,-21.9182
0.22988469,-21.9182
0.22988969,-22.5824
0.22989469,-21.9182
0.22989969,-21.9182
0.22990469,-21.254
0.22990969,-20.5898
0.22991469,-21.9182
0.22991969,-21.9182
0.22992469,-21.9182
0.22992969,-21.254
0.22993469,-21.9182
0.22993969,-21.254
0.22994469,-21.9182
0.22994969,-20.5898
0.22995469,-20.5898
0.22995969,-21.254
0.22996469,-21.254
0.22996969,-21.254
0.22997469,-21.254
0.22997969,-20.5898
0.22998469,-21.9182
0.22998969,-21.9182
0.22999469,-21.254
0.22999969,-20.5898
0.23000469,-21.254
0.23000969,-21.9182
0.23001469,-20.5898
0.23001969,-21.254
0.23002469,-21.254
0.23002969,-20.5898
0.23003469,-20.5898
0.23003969,-21.254
0.23004469,-20.5898
0.23004969,-20.5898
0.23005469,-20.5898
0.23005969,-20.5898
0.23006469,-21.254
0.23006969,-19.9256
0.23007469,-20.5898
0.23007969,-19.9256
0.23008469,-20.5898
0.23008969,-19.9256
0.23009469,-19.9256
0.23009969,-20.5898
0.23010469,-20.5898
0.23010969,-20.5898
0.23011469,-20.5898
0.23011969,-19.9256
0.23012469,-19.2614
0.23012969,-20.5898
0.23013469,-19.9256
0.23013969,-19.2614
0.23014469,-19.2614
0.23014969,-19.9256
0.23015469,-19.2614
0.23015969,-19.2614
0.23016469,-20.5898
0.23016969,-19.2614
0.23017469,-19.9256
0.23017969,-19.9256
0.23018469,-19.2614
0.23018969,-18.5972
0.23019469,-18.5972
0.23019969,-19.9256
0.23020469,-19.2614
0.23020969,-19.2614
0.23021469,-19.2614
0.23021969,-19.2614
0.23022469,-19.2614
0.23022969,-18.5972
0.23023469,-18.5972
0.23023969,-19.2614
0.23024469,-17.933
0.23024969,-19.2614
0.23025469,-18.5972
0.23025969,-19.2614
0.23026469,-18.5972
0.23026969,-19.2614
0.23027469,-19.2614
0.23027969,-19.2614
0.23028469,-19.2614
0.23028969,-18.5972
0.23029469,-18.5972
0.23029969,-18.5972
0.23030469,-18.5972
0.23030969,-17.933
0.23031469,-18.5972
0.23031969,-18.5972
0.23032469,-17.933
0.23032969,-18.5972
0.23033469,-17.933
0.23033969,-18.5972
0.23034469,-18.5972
0.23034969,-17.933
0.23035469,-17.933
0.23035969,-17.933
0.23036469,-17.933
0.23036969,-17.933
0.23037469,-17.933
0.23037969,-18.5972
0.23038469,-17.2689
0.23038969,-17.933
0.23039469,-17.933
0.23039969,-17.933
0.23040469,-17.933
0.23040969,-17.933
0.23041469,-17.2689
0.23041969,-17.2689
0.23042469,-17.2689
0.23042969,-17.933
0.23043469,-17.2689
0.23043969,-17.933
0.23044469,-17.933
0.23044969,-17.2689
0.23045469,-16.6047
0.23045969,-17.2689
0.23046469,-16.6047
0.23046969,-17.933
0.23047469,-16.6047
0.23047969,-16.6047
0.23048469,-16.6047
0.23048969,-17.2689
0.23049469,-16.6047
0.23049969,-16.6047
0.23050469,-16.6047
0.23050969,-17.2689
0.23051469,-16.6047
0.23051969,-17.933
0.23052469,-16.6047
0.23052969,-17.2689
0.23053469,-16.6047
0.23053969,-17.933
0.23054469,-15.9405
0.23054969,-17.2689
0.23055469,-16.6047
0.23055969,-16.6047
0.23056469,-16.6047
0.23056969,-17.2689
0.23057469,-15.9405
0.23057969,-16.6047
0.23058469,-16.6047
0.23058969,-16.6047
0.23059469,-16.6047
0.23059969,-16.6047
0.23060469,-15.9405
0.23060969,-16.6047
0.23061469,-15.9405
